"product_name","description","initial_price","final_price","currency","in_stock","color","size","reviews_count","country_code","domain","image_count","model_number","product_id","rating","root_category","category","brand","discount_rate"
"1 Set Double-Sided Magnetic Dart Board Kit, Home Use Magnetic Dart Board Game With 4 Random Colored Darts,Adult Party Games Suitable For Halloween/Christmas/Thanksgiving","Free Returns ✓ Free Shipping✓. 1 Set Double-Sided Magnetic Dart Board Kit, Home Use Magnetic Dart Board Game With 4 Random Colored Darts,Adult Party Games Suitable For Halloween/Christmas/Thanksgiving- Dartboards at SHEIN.",10.9,9.6,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",4,"st2407227160563605",39319528,0,"Sports & Outdoor","Dartboards","SHEIN",11.93
"1pc Transparent Razor Storage Box, Dustproof Razor Holder, Portable Travel Accessory Case","Free Returns ✓ Free Shipping✓. 1pc Transparent Razor Storage Box, Dustproof Razor Holder, Portable Travel Accessory Case- Commercial Personal Suppliers Storages at SHEIN.",1.7,1.36,"USD",TRUE,"Multicolor","Transparent Color - 1 Piece",0,"US","us.shein.com",5,"sh2407315511520823",40304810,0,"Home & Living","Commercial Personal Suppliers Storages","SHEIN",20
"1PC Moth Tarot Tapestry Retro Sun Rainbow Vintage Boho Wall Hanging Astrology Divination Star Room Bedroom Home Decor Cloth Gift","Free Returns ✓ Free Shipping✓. 1PC Moth Tarot Tapestry Retro Sun Rainbow Vintage Boho Wall Hanging Astrology Divination Star Room Bedroom Home Decor Cloth Gift- Decorative Tapestry at SHEIN.",3.2,2.72,"USD",TRUE,"Black","73*95",0,"US","us.shein.com",13,"sh2408077933876344",40381291,0,"Home & Living","Decorative Tapestry","SHEIN",15
"1PC LED Solar Light Outdoor Dandelion Lights Garden Decoration String Lamp Courtyard IP65 Waterproof Solar Light Fairy Lamps","Free Returns ✓ Free Shipping✓. 1PC LED Solar Light Outdoor Dandelion Lights Garden Decoration String Lamp Courtyard IP65 Waterproof Solar Light Fairy Lamps- Lawn Lamps at SHEIN.",57.5,48.88,"USD",TRUE,"Black and White","Warm Light",0,"US","us.shein.com",10,"sh2408050094201760",40297407,0,"Home & Living","Lawn Lamps","SHEIN",14.99
"Unbeatablesale 36 X 72 In. Cordless Solstice Vinyl Roll-Up Blind, Woodtone","Free Returns ✓ Free Shipping✓. Unbeatablesale 36 X 72 In. Cordless Solstice Vinyl Roll-Up Blind, Woodtone- Window Valance at SHEIN.",34.69,34.69,"USD",TRUE,"Multicolor","One-size",0,"US","us.shein.com",3,"sf2408039097055343",40060586,0,"Home Textile","Window Valance","Unbeatablesale",0
"Interlocked Heart Stainless Steel Earrings, For Daily Wear","Free Returns ✓ Free Shipping✓. Interlocked Heart Stainless Steel Earrings, For Daily Wear- Women Dangle Earrings at SHEIN.",1.4,1.12,"USD",TRUE,"Silver","one-size",0,"US","us.shein.com",8,"sj2408198633314111",41065820,0,"Jewelry & Watches","Women Dangle Earrings","SHEIN",20
"1 Roll 60 Feet Decorative Straight Rolled Trim For Classroom & Office - Wooden Pattern Bulletin Border Trim, Colorful Craft Paper Decor For School Displays","Free Returns ✓ Free Shipping✓. 1 Roll 60 Feet Decorative Straight Rolled Trim For Classroom & Office - Wooden Pattern Bulletin Border Trim, Colorful Craft Paper Decor For School Displays- Assorted Stickers at SHEIN.",5.4,5.4,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",12,"ss2408171078043243",41077782,0,"Office & School Supplies","Assorted Stickers","SHEIN",0
"Street Style Plain Color Casual Shoulder Bag New Fashion Simple Handbag Crossbody Square Bag","Free Returns ✓ Free Shipping✓. Street Style Plain Color Casual Shoulder Bag New Fashion Simple Handbag Crossbody Square Bag- Women Top Handle Bags at SHEIN.",9.6,9,"USD",TRUE,"White","one-size",0,"US","us.shein.com",11,"sg2302221363375447",40237409,0,"Bags & Luggage","Women Top Handle Bags","SHEIN",6.25
"Unbeatablesale Irion Pro Half Pipe Caulking Gun For Cartridges Up To 10.5 Oz","Free Returns ✓ Free Shipping✓. Unbeatablesale Irion Pro Half Pipe Caulking Gun For Cartridges Up To 10.5 Oz- Caulking Guns at SHEIN.",58.39,58.39,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sr2407146530604537",38693346,0,"Tools & Home Improvement","Caulking Guns","Unbeatablesale",0
"140cm*100cm Warm Flannel Wearable Throw Blanket, Slouchy Office TV Blanket","Free Returns ✓ Free Shipping✓. 140cm*100cm Warm Flannel Wearable Throw Blanket, Slouchy Office TV Blanket- Wearable Blankets at SHEIN.",16.8,16.8,"USD",TRUE,"Dark Blue Check","140*100",0,"US","us.shein.com",11,"sf2408068764768789",40299987,0,"Home Textile","Wearable Blankets","SHEIN",0
"Anewsta Women's Casual Solid Color Hooded Short Sleeve Padded Coat For Winter","Free Returns ✓ Free Shipping✓. Anewsta Women's Casual Solid Color Hooded Short Sleeve Padded Coat For Winter- Women Winter Coats at SHEIN.",76.79,65.27,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",16,"sz2404171585491906",38947416,0,"Women Apparel","Women Winter Coats","Anewsta",15
"Unbeatablesale 34 X 54 In. Piccadilly Floral Indoor & Outdoor Area Rug","Free Returns ✓ Free Shipping✓. Unbeatablesale 34 X 54 In. Piccadilly Floral Indoor & Outdoor Area Rug- Decorative Rugs at SHEIN.",72.21,72.21,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sh2408059639660922",40132355,0,"Home & Living","Decorative Rugs","Unbeatablesale",0
"Junsun Android 13 Car Radio Stereo For Hundai Santa Fe 2 2006 2007 2008 2009 2010 2011 2012 Car Auto Radio Built-In Wireless Carplay For Apple & Android Auto 9 Inch Automotive Multimedia Touch Screen 2GB RAM 32GB ROM Car Intelligent Systems Head Unit With GPS Navigation DSP Bluetooth","Free Returns ✓ Free Shipping✓. Junsun Android 13 Car Radio Stereo For Hundai Santa Fe 2 2006 2007 2008 2009 2010 2011 2012 Car Auto Radio Built-In Wireless Carplay For Apple & Android Auto 9 Inch Automotive Multimedia Touch Screen 2GB RAM 32GB ROM Car Intelligent Systems Head Unit With GPS Navigation DSP Bluetooth- Car Intelligence System at SHEIN.",148.6,105.5,"USD",TRUE,"WiFi 2+32GB","9""",0,"US","us.shein.com",22,"sq2407187482392488",39664424,0,"Automotive","Car Intelligence System","SHEIN",29
"Unbeatablesale Intertape Polymer Group 761-F5039-05 72 X 100 6100 Tape, Tan","Free Returns ✓ Free Shipping✓. Unbeatablesale Intertape Polymer Group 761-F5039-05 72 X 100 6100 Tape, Tan- Masking Tape at SHEIN.",66.57,66.57,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"ss2408100885886352",40538444,0,"Office & School Supplies","Masking Tape","Unbeatablesale",0
"Unbeatablesale Swan Votive Holder Pairs","Free Returns ✓ Free Shipping✓. Unbeatablesale Swan Votive Holder Pairs- Decorative Bowls & Plates at SHEIN.",28.23,28.23,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sh2406151983232995",37004563,0,"Home & Living","Decorative Bowls & Plates","Unbeatablesale",0
"1-Piece Synthetic Heat Resistant Straight Hair Middle Part No Bangs Wig Black 26 Inch Fully Machine Woven Daily Natural Realistic Wig","Free Returns ✓ Free Shipping✓. 1-Piece Synthetic Heat Resistant Straight Hair Middle Part No Bangs Wig Black 26 Inch Fully Machine Woven Daily Natural Realistic Wig- Synthetic Woven Wigs at SHEIN.",16,14,"USD",TRUE,"Black Brown","26 inch",0,"US","us.shein.com",10,"sb2408026136465676",40113923,0,"Beauty & Health","Synthetic Woven Wigs","SHEIN",12.5
"1pc Ultra Thin Transparent Hard PC Case Compatible With Samsung Galaxy Z Flip 5 5G, Scratch Resistant","Free Returns ✓ Free Shipping✓. 1pc Ultra Thin Transparent Hard PC Case Compatible With Samsung Galaxy Z Flip 5 5G, Scratch Resistant- Basic Phone Cases at SHEIN.",2,2,"USD",TRUE,"Clear","Galaxy Z Flip5 5G",0,"US","us.shein.com",10,"sw2407267234808287",39627178,0,"Cell Phones & Accessories","Basic Phone Cases","SHEIN",0
"1PC Punk Women's Belt Garter Belt, Adjustable Elastic Leather Women's Lingerie Accessories, Punk Party Leg Loop Belt","Free Returns ✓ Free Shipping✓. 1PC Punk Women's Belt Garter Belt, Adjustable Elastic Leather Women's Lingerie Accessories, Punk Party Leg Loop Belt- Women Harness Belts at SHEIN.",5.8,4.13,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",7,"sc2407170003403356",41334696,0,"Apparel Accessories","Women Harness Belts","SHEIN",28.79
"1 Set Eyeglasses Nosepads, Silicone Anti-Slip Glasses Temples Tip Covers, Adjustable Eyewear Hooks & Extenders For Adult & Sunglass","Free Returns ✓ Free Shipping✓. 1 Set Eyeglasses Nosepads, Silicone Anti-Slip Glasses Temples Tip Covers, Adjustable Eyewear Hooks & Extenders For Adult & Sunglass- Eyeglass Care at SHEIN.",2.2,2.2,"USD",TRUE,"Multicolor","14pcs Per Set",0,"US","us.shein.com",6,"sh2408051043756506",40259477,0,"Home & Living","Eyeglass Care","SHEIN",0
"Unbeatablesale 1.25 X 3.75 In. Clear Label Holder - Pack Of 250","Free Returns ✓ Free Shipping✓. Unbeatablesale 1.25 X 3.75 In. Clear Label Holder - Pack Of 250- Labeling Supplies at SHEIN.",39.1,39.1,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sh2408139071840482",40666117,0,"Home & Living","Labeling Supplies","Unbeatablesale",0
"Unbeatablesale Kaba L1-1004 Lockwood Lock Key Blank- Pack Of 10","Free Returns ✓ Free Shipping✓. Unbeatablesale Kaba L1-1004 Lockwood Lock Key Blank- Pack Of 10- Safe Accessories at SHEIN.",34.37,34.37,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sr2407254722799060",39596250,0,"Tools & Home Improvement","Safe Accessories","Unbeatablesale",0
"Bandai Namco Tamashii Nations - Mobile Suit Gundam: The 08th MS Team - RX-79(G)EZ-8 GUNDAM EZ-8 Version A.N.I.M.E. - Bandai Spirits ROBOT SPIRITS  [COLLECTABLES] Figure, Collectible","Free Returns ✓ Free Shipping✓. Bandai Namco Tamashii Nations - Mobile Suit Gundam: The 08th MS Team - RX-79(G)EZ-8 GUNDAM EZ-8 Version A.N.I.M.E. - Bandai Spirits ROBOT SPIRITS  [COLLECTABLES] Figure, Collectible- Statue, Maquette & Bust Action Figures at SHEIN.",66.75,66.75,"USD",TRUE,"1810264","one-size",0,"US","us.shein.com",2,"sl2407036785541375",38062263,0,"Toys & Games","Statue, Maquette & Bust Action Figures","Bandai Namco",0
"Plaid Pattern Shoulder Tote Bag With Bag Charm Handbags for Women, Shoulder Tote Bag Purse Top Handle Hobo Handbag, Large Capacity Purse Satchel Fashionable Tote Bag School Gift, Retro Crossbody Purse Hiking Back pack Travel Bags","Free Returns ✓ Free Shipping✓. Plaid Pattern Shoulder Tote Bag With Bag Charm Handbags for Women, Shoulder Tote Bag Purse Top Handle Hobo Handbag, Large Capacity Purse Satchel Fashionable Tote Bag School Gift, Retro Crossbody Purse Hiking Back pack Travel Bags- Women Tote Bags at SHEIN.",10.7,8.03,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",9,"sg2211063138332640",12439408,0,"Bags & Luggage","Women Tote Bags","SHEIN",24.95
"1 Set Wooden Sudoku Game With 9 Grids - Includes Wooden Digits, Game Board And Storage Drawer, Comes With Puzzle Book - Challenging Brain Teaser For Adults And Children","Free Returns ✓ Free Shipping✓. 1 Set Wooden Sudoku Game With 9 Grids - Includes Wooden Digits, Game Board And Storage Drawer, Comes With Puzzle Book - Challenging Brain Teaser For Adults And Children- Kids Sudoku Puzzles at SHEIN.",13.7,13.7,"USD",TRUE,"Nine-grid Sudoku","Wooden Sudoku Game",0,"US","us.shein.com",10,"sl2407233386885171",39373154,0,"Toys & Games","Kids Sudoku Puzzles","SHEIN",0
"2024 New 5G Dual-Band HD Home Projector, Android & IOS Smartphone Mirroring, Support Wall Projection, Mini Home Cinema, Game-Capable, Distance Learning, Christmas & Valentine's Day Gift","Free Returns ✓ Free Shipping✓. 2024 New 5G Dual-Band HD Home Projector, Android & IOS Smartphone Mirroring, Support Wall Projection, Mini Home Cinema, Game-Capable, Distance Learning, Christmas & Valentine's Day Gift- Projectors at SHEIN.",88,88,"USD",TRUE,"N/A","Blue",0,"US","us.shein.com",9,"se2408052101138333",40242350,0,"Electronics","Projectors","SHEIN",0
"Unbeatablesale Tarifold Magneto Repositionable Adhesive Display Frames,; Silver - Letter Size","Free Returns ✓ Free Shipping✓. Unbeatablesale Tarifold Magneto Repositionable Adhesive Display Frames,; Silver - Letter Size- Office Adhesive Tape at SHEIN.",24.44,24.44,"USD",TRUE,"Silver","one-size",0,"US","us.shein.com",3,"ss2408135572083097",40731878,0,"Office & School Supplies","Office Adhesive Tape","Unbeatablesale",0
"1pc Turquoise Silver-Tone Metal U-Shape Vintage Western Style Hair Clip For Women","Free Returns ✓ Free Shipping✓. 1pc Turquoise Silver-Tone Metal U-Shape Vintage Western Style Hair Clip For Women- Women Hair Jewelry at SHEIN.",2.7,2.3,"USD",TRUE,"Silver","one-size",0,"US","us.shein.com",14,"sj2407242391671887",39487466,0,"Jewelry & Watches","Women Hair Jewelry","SHEIN",14.81
"Unbeatablesale PAC Racing Springs PACPAC-R363 Valve Spring Retainers - C-M Steel - 7 Deg","Free Returns ✓ Free Shipping✓. Unbeatablesale PAC Racing Springs PACPAC-R363 Valve Spring Retainers - C-M Steel - 7 Deg- Car Replacement Parts at SHEIN.",104.35,104.35,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sq2407124977744374",38588575,0,"Automotive","Car Replacement Parts","Unbeatablesale",0
"Unbeatablesale K-S9840 0.5 X 6 Mm Brass Strips","Free Returns ✓ Free Shipping✓. Unbeatablesale K-S9840 0.5 X 6 Mm Brass Strips- Hanging Hardware at SHEIN.",19.35,19.35,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sr2408029101926671",39969277,0,"Tools & Home Improvement","Hanging Hardware","Unbeatablesale",0
"Unbeatablesale TZ Case TC-06 LP Basic Beauty Case, Leopard","Free Returns ✓ Free Shipping✓. Unbeatablesale TZ Case TC-06 LP Basic Beauty Case, Leopard- Makeup Bags at SHEIN.",71.97,71.97,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sb2407269875363336",39668651,0,"Beauty & Health","Makeup Bags","Unbeatablesale",0
"Juli Kids Ski Goggles,Interchangeable Double Layer Spherical Lens,OTG Anti-Fog Snowboard Skate Snow Goggles Age 4-16 4300","Free Returns ✓ Free Shipping✓. Juli Kids Ski Goggles,Interchangeable Double Layer Spherical Lens,OTG Anti-Fog Snowboard Skate Snow Goggles Age 4-16 4300- Kids Sports Goggles at SHEIN.",39.99,29.99,"USD",TRUE,"C4 Black Frame/Gold Lens","one-size",0,"US","us.shein.com",10,"st2407266064685127",39966554,0,"Kids","Kids Sports Goggles","SHEIN",25.01
"Unbeatablesale 1 Qt. Screw-On Poultry Waterer Base,; Lime Green","Free Returns ✓ Free Shipping✓. Unbeatablesale 1 Qt. Screw-On Poultry Waterer Base,; Lime Green- Bird Feeders & Animal Husbandry at SHEIN.",9.49,9.49,"USD",TRUE,"Green","one-size",0,"US","us.shein.com",3,"sh2408130299269668",40662743,0,"Home & Living","Bird Feeders & Animal Husbandry","Unbeatablesale",0
"Unbeatablesale Tarifold P20061 9 X 12 In. Water-Resistant Repositionable Pocket, Clear - Pack Of 10","Free Returns ✓ Free Shipping✓. Unbeatablesale Tarifold P20061 9 X 12 In. Water-Resistant Repositionable Pocket, Clear - Pack Of 10- Labeling Supplies at SHEIN.",16.28,16.28,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sh2408107644724626",40526952,0,"Home & Living","Labeling Supplies","Unbeatablesale",0
"Kariban Womens/Ladies Pique Polo Shirt (Black)","Free Returns ✓ Free Shipping✓. Kariban Womens/Ladies Pique Polo Shirt (Black)- Women's Sports Polos at SHEIN.",35,17.99,"USD",TRUE,"Black","XL",0,"US","us.shein.com",2,"st2408218454819934",41215504,0,"Sports & Outdoor","Women's Sports Polos","SHEIN",48.6
"Unbeatablesale 215R Alternator Bracket For Small Block Chevy Long Water Pump, Right Hand Mid-Mount","Free Returns ✓ Free Shipping✓. Unbeatablesale 215R Alternator Bracket For Small Block Chevy Long Water Pump, Right Hand Mid-Mount- Car Replacement Parts at SHEIN.",73.16,73.16,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sq2408031914187718",40067156,0,"Automotive","Car Replacement Parts","Unbeatablesale",0
"Unbeatablesale International Concepts K05-30RT-6B 30 In. Round Top Pedestal Table With Counter Height White & Heather Gray","Free Returns ✓ Free Shipping✓. Unbeatablesale International Concepts K05-30RT-6B 30 In. Round Top Pedestal Table With Counter Height White & Heather Gray- Dining Tables at SHEIN.",335.59,335.59,"USD",TRUE,"White","one-size",0,"US","us.shein.com",3,"sr2407296546671802",39770452,0,"Tools & Home Improvement","Dining Tables","Unbeatablesale",0
"1PC Outdoor Multi-Use Knife BBQ Patio Cutting Steak Special Knife Cutting Barbecue Knife Cutting Chicken Wing Knife BBQ Special Knife Outdoor Cooking Special Knife","Free Returns ✓ Free Shipping✓. 1PC Outdoor Multi-Use Knife BBQ Patio Cutting Steak Special Knife Cutting Barbecue Knife Cutting Chicken Wing Knife BBQ Special Knife Outdoor Cooking Special Knife- Kitchen Knives at SHEIN.",5.8,4.93,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",12,"sh2405311917016659",36215262,0,"Home & Living","Kitchen Knives","SHEIN",15
"International Harvester Logo Sticker - 5 Inch Vinyl Decal - Classic Red And Black Design For Trucks, Tractors, Laptops, Water Bottles, And More - Durable And Waterproof","Free Returns ✓ Free Shipping✓. International Harvester Logo Sticker - 5 Inch Vinyl Decal - Classic Red And Black Design For Trucks, Tractors, Laptops, Water Bottles, And More - Durable And Waterproof- Stickers at SHEIN.",1.5,1.4,"USD",TRUE,"Fire","5inch/12.7cm",0,"US","us.shein.com",12,"sh2408137332237908",40759486,0,"Home & Living","Stickers","SHEIN",6.67
"1PC Negative Thoughts Sticker | Mental Health Awareness Decal | Normalize Therapy & Self Love | Let That Stuff Go | Perfect For Anxiety & PTSD Support | Trendy Design For Trauma Dumping & Intrusive Thoughts","Free Returns ✓ Free Shipping✓. 1PC Negative Thoughts Sticker | Mental Health Awareness Decal | Normalize Therapy & Self Love | Let That Stuff Go | Perfect For Anxiety & PTSD Support | Trendy Design For Trauma Dumping & Intrusive Thoughts- Stickers at SHEIN.",1.3,1.16,"USD",TRUE,"Multicolor","3 Inches",0,"US","us.shein.com",11,"sh2408196180166486",41063636,0,"Home & Living","Stickers","SHEIN",10.77
"JJS Modern Round Nesting Coffee Table Set Of 2, Large Living Room Accent Tables, Stacking Sofa End Side Table Cocktail Table With Metal Frame, Marble And Black…","Free Returns ✓ Free Shipping✓. JJS Modern Round Nesting Coffee Table Set Of 2, Large Living Room Accent Tables, Stacking Sofa End Side Table Cocktail Table With Metal Frame, Marble And Black…- Coffee Tables at SHEIN.",129.99,105.99,"USD",TRUE,"Marble/Gold","one-size",0,"US","us.shein.com",14,"sr2404307510106221",34527532,0,"Tools & Home Improvement","Coffee Tables","SHEIN",18.46
"1PC Reader - Golf  Ball Marker With High Precision  Black Green Reading Aid Golf Accessories For Men Women","Free Returns ✓ Free Shipping✓. 1PC Reader - Golf  Ball Marker With High Precision  Black Green Reading Aid Golf Accessories For Men Women- Copyholders & Book Stands at SHEIN.",6.9,6.9,"USD",TRUE,"Green","one-size",0,"US","us.shein.com",17,"ss2407226396107160",39226407,0,"Office & School Supplies","Copyholders & Book Stands","SHEIN",0
"1PC Natural Polished Crystal Witch Hat Carving Random Color Healing Reiki Stone Amethyst Opal Wizard Hat Handcrafts Halloween Gifts","Free Returns ✓ Free Shipping✓. 1PC Natural Polished Crystal Witch Hat Carving Random Color Healing Reiki Stone Amethyst Opal Wizard Hat Handcrafts Halloween Gifts- Healing Crystals at SHEIN.",4.2,3.6,"USD",TRUE,"3cm Random Color","Wizard Hat",0,"US","us.shein.com",17,"sb2408211848050919",41286361,0,"Beauty & Health","Healing Crystals","SHEIN",14.29
