product_name,description,initial_price,final_price,currency,in_stock,color,size,country_code,domain,image_count,model_number,product_id,rating,root_category,category,brand,free_returns,free_shipping,discount_rate,color_group
Clarins Hydrating Gentle Foaming Cleanser 125ml Rinse Off Normal To Dry Skin,Free Returns ✓ Free Shipping✓. Clarins Hydrating Gentle Foaming Cleanser 125ml Rinse Off Normal To Dry Skin- Cleansers at SHEIN.,35,32,USD,TRUE,Yellow,125ml,US,us.shein.com,4,182,182,,Beauty & Health,Cleansers,Clarins,TRUE,TRUE,0.9142857142857143,Yellow
"10pcs Mini Cowboy Hats, Brown Resin, 1.81-Inch, Party Decor Accessories, Doll Ornament, Game Cake Topper, Bottle Decor, DIY Crafts","Free Returns ✓ Free Shipping✓. 10pcs Mini Cowboy Hats, Brown Resin, 1.81-Inch, Party Decor Accessories, Doll Ornament, Game Cake Topper, Bottle Decor, DIY Crafts- Cake Toppers at SHEIN.",2.3,1.77,USD,TRUE,Brown,A,US,us.shein.com,14,183,183,,Home & Living,Cake Toppers,SHEIN,TRUE,TRUE,0.7695652173913043,Brown
1 Set Of Skull Halloween Pumpkin Decorative Figurines Design Ghost Festival Resin Crafts,Free Returns ✓ Free Shipping✓. 1 Set Of Skull Halloween Pumpkin Decorative Figurines Design Ghost Festival Resin Crafts- Halloween Party Supplies at SHEIN.,11.8,11.4,USD,TRUE,Multicolor,White Skull Hat,US,us.shein.com,23,184,184,,Home & Living,Halloween Party Supplies,SHEIN,TRUE,TRUE,0.9661016949152542,Multicolor
"36-Piece Set Of Wooden Boards For Crafts -30*30cm - 2mm Thick Plywood With Smooth Surface - Square Wooden Boards For Laser Cutting, Wood Burning, Architectural Models, Staining","Free Returns ✓ Free Shipping✓. 36-Piece Set Of Wooden Boards For Crafts -30*30cm - 2mm Thick Plywood With Smooth Surface - Square Wooden Boards For Laser Cutting, Wood Burning, Architectural Models, Staining- Wooden Diy Base & Board at SHEIN.",56.6,54.6,USD,TRUE,Apricot,36pcs,US,us.shein.com,13,185,185,,Home & Living,Wooden Diy Base & Board,SHEIN,TRUE,TRUE,0.9646643109540636,Orange
1PC Plus Size Sexy Lingerie Body Stocking Hollow Out See Through Cover Bodystocking Without Underwear Valentine's Day Women's Swimwear & Clothing Swimsuit,Free Returns ✓ Free Shipping✓. 1PC Plus Size Sexy Lingerie Body Stocking Hollow Out See Through Cover Bodystocking Without Underwear Valentine's Day Women's Swimwear & Clothing Swimsuit- Plus Size Sexy Lingerie at SHEIN.,4.79,2.4,USD,TRUE,Black,one-size,US,us.shein.com,4,186,186,,Underwear & Sleepwear,Plus Size Sexy Lingerie,SHEIN,TRUE,TRUE,0.5010438413361169,Green
Unbeatablesale Jacks 78 Miniature Tail Wrap,Free Returns ✓ Free Shipping✓. Unbeatablesale Jacks 78 Miniature Tail Wrap- Horse Grooming & Bathing Supplies at SHEIN.,17.55,17.55,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,187,187,,Pet Supplies,Horse Grooming & Bathing Supplies,Unbeatablesale,FALSE,TRUE,1,Multicolor
"Hummingbird Houses For Outside Hanging, Natural Grass Hanging Bird Hut, Hand Woven Hummingbird Nest, Large Wren Finch Bird House For Garden Window Outdoor Home Decoration, 1 Pack","Free Returns ✓ Free Shipping✓. Hummingbird Houses For Outside Hanging, Natural Grass Hanging Bird Hut, Hand Woven Hummingbird Nest, Large Wren Finch Bird House For Garden Window Outdoor Home Decoration, 1 Pack- Bird Houses & Nests at SHEIN.",6,5.95,USD,TRUE,Brown,M,US,us.shein.com,11,188,188,,Pet Supplies,Bird Houses & Nests,SHEIN,FALSE,TRUE,0.9916666666666667,Brown
"10pcs One-Way Check Valves, Suitable For Aquarium Air Pumps & Fish Tank Accessories, ABS Material, Non-Electrically Operated, Wear-Resistant Unidirectional Valve For Fuel, Gas, Liquid, Air, Chemical Industry, Blue Color","Free Returns ✓ Free Shipping✓. 10pcs One-Way Check Valves, Suitable For Aquarium Air Pumps & Fish Tank Accessories, ABS Material, Non-Electrically Operated, Wear-Resistant Unidirectional Valve For Fuel, Gas, Liquid, Air, Chemical Industry, Blue Color- Tank & Accessories at SHEIN.",2.6,1.3,USD,TRUE,Blue,one-size,US,us.shein.com,5,189,189,,Pet Supplies,Tank & Accessories,SHEIN,TRUE,TRUE,0.5,Blue
1PC It's Never Too Late For A Plot Twist Sticker | Waterproof Vinyl Sticker For Book Lovers | Literary Decal For Laptop & Water Bottle | Unique Gifts For Readers & Teachers | Bookworm Stickers & Reading Accessories,Free Returns ✓ Free Shipping✓. 1PC It's Never Too Late For A Plot Twist Sticker | Waterproof Vinyl Sticker For Book Lovers | Literary Decal For Laptop & Water Bottle | Unique Gifts For Readers & Teachers | Bookworm Stickers & Reading Accessories- Stickers at SHEIN.,1.3,1.06,USD,TRUE,Multicolor,3 Inches,US,us.shein.com,11,190,190,,Home & Living,Stickers,SHEIN,TRUE,TRUE,0.8153846153846154,Multicolor
"TV Stand For 75 Inch TV, 70"" Entertainment Center For 75+ Inch TV With LED Storage TV Cabinet With 4 Glass Doors, LED TV Stands For Living Room, Bedroom, Grey","Free Returns ✓ Free Shipping✓. TV Stand For 75 Inch TV, 70"" Entertainment Center For 75+ Inch TV With LED Storage TV Cabinet With 4 Glass Doors, LED TV Stands For Living Room, Bedroom, Grey- Television Stands & Entertainment Centers at SHEIN.",709.99,185.99,USD,TRUE,Brown,one-size,US,us.shein.com,11,191,191,,Tools & Home Improvement,Television Stands & Entertainment Centers,SHEIN,TRUE,TRUE,0.2619614360765644,Brown
"Unbeatablesale K-Cliffs LM215 Navy Heavy Duty Cargo Duffle Gear Equipment Travel Bag, Navy","Free Returns ✓ Free Shipping✓. Unbeatablesale K-Cliffs LM215 Navy Heavy Duty Cargo Duffle Gear Equipment Travel Bag, Navy- Travel Duffel Bags at SHEIN.",38.69,38.69,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,192,192,,Bags & Luggage,Travel Duffel Bags,Unbeatablesale,TRUE,TRUE,1,Multicolor
"KINGO 30 Inch Gray Wood Garin Wall-Mounted Bathroom Vanity And Sink Combo, Bathroom Cabinet With 2 Drawers, Bathroom Vanities With Ceramic Sink","Free Returns ✓ Free Shipping✓. KINGO 30 Inch Gray Wood Garin Wall-Mounted Bathroom Vanity And Sink Combo, Bathroom Cabinet With 2 Drawers, Bathroom Vanities With Ceramic Sink- Bathroom Furniture Sets at SHEIN.",371.8,263.9,USD,TRUE,Gray wood grain,30 in. W * 18 in. D * 24 in. H,US,us.shein.com,5,193,193,,Tools & Home Improvement,Bathroom Furniture Sets,SHEIN,TRUE,TRUE,0.7097902097902097,Grey
"15.6 Lightweight Business Laptop Computer, Intel N100 Processor (Up To 3.4GHz), 8GB RAM, 256GB SSD, FHD IPS (1920x1080) Backlit Keyboard, Fingerprint, 2 Years Warranty, WiFi 6, BT 5.2, Win 11(RoseGold)","Free Returns ✓ Free Shipping✓. 15.6 Lightweight Business Laptop Computer, Intel N100 Processor (Up To 3.4GHz), 8GB RAM, 256GB SSD, FHD IPS (1920x1080) Backlit Keyboard, Fingerprint, 2 Years Warranty, WiFi 6, BT 5.2, Win 11(RoseGold)- Laptops at SHEIN.",340.3,238.2,USD,FALSE,Silver,256GB,US,us.shein.com,9,194,194,,Electronics,Laptops,SHEIN,TRUE,TRUE,0.6999706141639729,Silver
"Jepeak Jepeak Decorative Throw Pillow Covers Cases, Pack Of 4 Chenille Cozy Modern Concise Square Cushion Covers For Sofa Couch Bedroom Home Decor, 16x16 Inch","Free Returns ✓ Free Shipping✓. Jepeak Jepeak Decorative Throw Pillow Covers Cases, Pack Of 4 Chenille Cozy Modern Concise Square Cushion Covers For Sofa Couch Bedroom Home Decor, 16x16 Inch- Cushion Cover at SHEIN.",32.2,23.2,USD,TRUE,Beige,40*40,US,us.shein.com,18,195,195,,Home Textile,Cushion Cover,Jepeak,TRUE,TRUE,0.7204968944099378,White
"Unbeatablesale TCpop90x156-WhiteP11 Polyester Poplin Rectangular Tablecloth, White - 90 X 156 In.","Free Returns ✓ Free Shipping✓. Unbeatablesale TCpop90x156-WhiteP11 Polyester Poplin Rectangular Tablecloth, White - 90 X 156 In.- Other Party Accessories at SHEIN.",35.46,35.46,USD,TRUE,White,one-size,US,us.shein.com,3,196,196,,Home & Living,Other Party Accessories,Unbeatablesale,TRUE,TRUE,1,White
"Humidifiers For Bedroom, 4L Humidifier For Large Room, Top Fill  Cool Mist Humidifiers For Nursery, Home & Plants, Quiet Air Humidifier With LED Lights, Auto Shut-Off & Easy To Clean","Free Returns ✓ Free Shipping✓. Humidifiers For Bedroom, 4L Humidifier For Large Room, Top Fill  Cool Mist Humidifiers For Nursery, Home & Plants, Quiet Air Humidifier With LED Lights, Auto Shut-Off & Easy To Clean- Kitchen Air Purifier at SHEIN.",36.8,26.6,USD,TRUE,White,4-liter,US,us.shein.com,11,197,197,,Home & Living,Kitchen Air Purifier,SHEIN,TRUE,TRUE,0.7228260869565218,White
Synthetic Heat Resistant Front Lace Wig With Baby Hair 13*4 Extra Long Black Straight Hair 34 Inches Daily Use Women's Wigs Natural And Beautiful High Quality Synthetic Soft Beginner Friendly Wigs,Free Returns ✓ Free Shipping✓. Synthetic Heat Resistant Front Lace Wig With Baby Hair 13*4 Extra Long Black Straight Hair 34 Inches Daily Use Women's Wigs Natural And Beautiful High Quality Synthetic Soft Beginner Friendly Wigs- Synthetic Lace Wigs at SHEIN.,34.4,30,USD,FALSE,Black,34 inch,US,us.shein.com,11,198,198,,Beauty & Health,Synthetic Lace Wigs,SHEIN,TRUE,TRUE,0.872093023255814,Green
"JAKEHOE Latex Paint Remover, Easily Cleans Renovation Residue, Removes Putty Powder, Oil-Based Paint, Cleaning Agent","Free Returns ✓ Free Shipping✓. JAKEHOE Latex Paint Remover, Easily Cleans Renovation Residue, Removes Putty Powder, Oil-Based Paint, Cleaning Agent- Glass Cleaner at SHEIN.",4.7,4.6,USD,TRUE,Multicolor,one-size,US,us.shein.com,12,199,199,,Home & Living,Glass Cleaner,SHEIN,TRUE,TRUE,0.978723404255319,Multicolor
"Unbeatablesale Kdar RD4ULD100 4 In. Ultra Light Duty Cable Ties, Red - Pack Of 100","Free Returns ✓ Free Shipping✓. Unbeatablesale Kdar RD4ULD100 4 In. Ultra Light Duty Cable Ties, Red - Pack Of 100- Labeling Supplies at SHEIN.",13.42,13.42,USD,TRUE,Red,one-size,US,us.shein.com,3,200,200,,Home & Living,Labeling Supplies,Unbeatablesale,TRUE,TRUE,1,Red
"Unbeatablesale Kalalou NKE1006 9 X 30 In. Wire Trees, Brass - Set Of 3","Free Returns ✓ Free Shipping✓. Unbeatablesale Kalalou NKE1006 9 X 30 In. Wire Trees, Brass - Set Of 3- Wall Decoration at SHEIN.",229.95,229.95,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,201,201,,Home & Living,Wall Decoration,Unbeatablesale,TRUE,TRUE,1,Multicolor
"Unbeatablesale PIX North America B26 29 In. FHP Rubber V-Belt, Black","Free Returns ✓ Free Shipping✓. Unbeatablesale PIX North America B26 29 In. FHP Rubber V-Belt, Black- Tool Cases at SHEIN.",15.26,15.26,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,202,202,,Tools & Home Improvement,Tool Cases,Unbeatablesale,TRUE,FALSE,1,Multicolor
Unbeatablesale Jiallo 11750 Credit Card Holder RFID Blocking Aluminum Business Card Holder Pop-Up Card Case,Free Returns ✓ Free Shipping✓. Unbeatablesale Jiallo 11750 Credit Card Holder RFID Blocking Aluminum Business Card Holder Pop-Up Card Case- Binders at SHEIN.,16.92,16.92,USD,TRUE,Red,one-size,US,us.shein.com,3,203,203,,Office & School Supplies,Binders,Unbeatablesale,TRUE,TRUE,1,Red
1 pair of diameter 12cm women's white super large exaggerated minimalism round big earrings prom party nightclub dance earrings for friends gifts Y2K style,Free Returns ✓ Free Shipping✓. 1 pair of diameter 12cm women's white super large exaggerated minimalism round big earrings prom party nightclub dance earrings for friends gifts Y2K style- Women Hoop Earrings at SHEIN.,1.3,1.3,USD,TRUE,White,one-size,US,us.shein.com,5,204,204,,Jewelry & Watches,Women Hoop Earrings,SHEIN,TRUE,TRUE,1,White
"2024 New Elegant Velvet Bow Knot & Tassel Dangle Earrings, Fashionable Women Long Drop Earrings","Free Returns ✓ Free Shipping✓. 2024 New Elegant Velvet Bow Knot & Tassel Dangle Earrings, Fashionable Women Long Drop Earrings- Women Dangle Earrings at SHEIN.",1.7,1.7,USD,TRUE,Silver,one-size,US,us.shein.com,14,205,205,,Jewelry & Watches,Women Dangle Earrings,SHEIN,TRUE,TRUE,1,Silver
"304 Stainless Steel Food Clip, Korean Style Barbecue Clip, Household Steak Clip, Kitchen Tool, Buffet Bread Clip","Free Returns ✓ Free Shipping✓. 304 Stainless Steel Food Clip, Korean Style Barbecue Clip, Household Steak Clip, Kitchen Tool, Buffet Bread Clip- Other Kitchen Tools at SHEIN.",2.5,2.4,USD,TRUE,Silver,one-size,US,us.shein.com,7,206,206,,Home & Living,Other Kitchen Tools,SHEIN,TRUE,TRUE,0.96,Silver
"1 Set Of 4pcs Strawberry Scented Candles, Wholesale Aromatherapy Candle Gift Box, Creative Birthday Gift, Handmade Decorative Candles","Free Returns ✓ Free Shipping✓. 1 Set Of 4pcs Strawberry Scented Candles, Wholesale Aromatherapy Candle Gift Box, Creative Birthday Gift, Handmade Decorative Candles- Scented Candles at SHEIN.",2.9,2.8,USD,TRUE,Red,one-size,US,us.shein.com,16,207,207,,Home & Living,Scented Candles,SHEIN,TRUE,TRUE,0.9655172413793103,Red
Nike Women's Flex Experience Run 11 Next Nature Running Sneakers From Finish Line,Free Returns ✓ Free Shipping✓. Nike Women's Flex Experience Run 11 Next Nature Running Sneakers From Finish Line- Women's Running Shoes at SHEIN.,85.29,85.29,USD,TRUE,Black/ Gray/ White,36.5,US,us.shein.com,14,208,208,,Sports & Outdoor,Women's Running Shoes,Nike,FALSE,TRUE,1,Black
"New Solid Color Street Casual Shoulder Bag, Fashionable Simple Clutch Bag, Crossbody Bag","Free Returns ✓ Free Shipping✓. New Solid Color Street Casual Shoulder Bag, Fashionable Simple Clutch Bag, Crossbody Bag- Women Top Handle Bags at SHEIN.",11.9,8.93,USD,TRUE,White,one-size,US,us.shein.com,5,209,209,,Bags & Luggage,Women Top Handle Bags,SHEIN,TRUE,TRUE,0.7504201680672269,White
"35pcs Colorful Pentagram Embroidered Patches, Small Sized Star Embroidery Stickers Suitable For Halloween, Holidays, Party, Glass, Gift Box, Birthday Gift Decoration","Free Returns ✓ Free Shipping✓. 35pcs Colorful Pentagram Embroidered Patches, Small Sized Star Embroidery Stickers Suitable For Halloween, Holidays, Party, Glass, Gift Box, Birthday Gift Decoration- Garment Decoration Excipients at SHEIN.",4.7,4.5,USD,TRUE,Multicolor,35 Color Stars-35 Styles Full Set-self-adhesive,US,us.shein.com,18,210,210,,Home & Living,Garment Decoration Excipients,SHEIN,FALSE,TRUE,0.9574468085106382,Multicolor
10pcs Burgundy Satin Chair Sashes Hotel Party Banquet Birthday Event Wedding Decoration Chair Ribbon Bow Ties,Free Returns ✓ Free Shipping✓. 10pcs Burgundy Satin Chair Sashes Hotel Party Banquet Birthday Event Wedding Decoration Chair Ribbon Bow Ties- Sashes at SHEIN.,11.3,11.3,USD,TRUE,Burgundy,15x275cm,US,us.shein.com,10,211,211,,Home Textile,Sashes,SHEIN,TRUE,TRUE,1,Red
"1 Roll Disposable Collar Pads, Anti-Sweat Shirt Collar Protector, Cap Brim Sweat Absorbing Sticker, Anti-Stain Collar Stickers, Transparent Jewelry Metal Glue, Upgraded Clear Gel Liquid Fabric Glue","Free Returns ✓ Free Shipping✓. 1 Roll Disposable Collar Pads, Anti-Sweat Shirt Collar Protector, Cap Brim Sweat Absorbing Sticker, Anti-Stain Collar Stickers, Transparent Jewelry Metal Glue, Upgraded Clear Gel Liquid Fabric Glue- Tape at SHEIN.",2.4,2.3,USD,TRUE,White,1 Roll,US,us.shein.com,16,212,212,,Home & Living,Tape,SHEIN,TRUE,TRUE,0.9583333333333333,White
Unbeatablesale K904 Tan Seam-Fil 1 Oz. Tube,Free Returns ✓ Free Shipping✓. Unbeatablesale K904 Tan Seam-Fil 1 Oz. Tube- Caulking Guns at SHEIN.,24.56,24.56,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,213,213,,Tools & Home Improvement,Caulking Guns,Unbeatablesale,TRUE,TRUE,1,Multicolor
20pcs Mixed Assorted Color Star Shaped Side Clip Hair Accessories,Free Returns ✓ Free Shipping✓. 20pcs Mixed Assorted Color Star Shaped Side Clip Hair Accessories- Hair Clips at SHEIN.,1.7,1.2,USD,TRUE,Multicolor,Star Pink Series Dark Light 20,US,us.shein.com,7,214,214,,Apparel Accessories,Hair Clips,SHEIN,TRUE,TRUE,0.7058823529411764,Multicolor
20pcs Solid Color Party Bubble Tube For Party,Free Returns ✓ Free Shipping✓. 20pcs Solid Color Party Bubble Tube For Party- Noise Makers at SHEIN.,2.9,2.23,USD,TRUE,White,one-size,US,us.shein.com,3,215,215,,Home & Living,Noise Makers,SHEIN,TRUE,TRUE,0.7689655172413793,White
The North Face Inferno NF0A52DL1U5 Sleeping Bag Unisex Yellow Nylon Zip BG227,Free Returns ✓ Free Shipping✓. The North Face Inferno NF0A52DL1U5 Sleeping Bag Unisex Yellow Nylon Zip BG227- Sleeping Bags at SHEIN.,790,790,USD,TRUE,Yellow,one-size,US,us.shein.com,7,216,216,,Sports & Outdoor,Sleeping Bags,The North Face,TRUE,TRUE,1,Yellow
Unbeatablesale K Tool International KTI27118 3/8 Inch Drive Standard 6 Point Chrome Socket 18mm,Free Returns ✓ Free Shipping✓. Unbeatablesale K Tool International KTI27118 3/8 Inch Drive Standard 6 Point Chrome Socket 18mm- Sockets at SHEIN.,18.88,18.88,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,217,217,,Tools & Home Improvement,Sockets,Unbeatablesale,TRUE,TRUE,1,Multicolor
1 Piece Stainless Steel Adjustable Metal Snake Bracelet,Free Returns ✓ Free Shipping✓. 1 Piece Stainless Steel Adjustable Metal Snake Bracelet- Women Bangles at SHEIN.,2.5,2.43,USD,TRUE,Yellow Gold,one-size,US,us.shein.com,8,218,218,,Jewelry & Watches,Women Bangles,SHEIN,TRUE,TRUE,0.9720000000000001,Gold
Unbeatablesale Hy-Ko Products KB352-BKT Matching Plastic Wrist & Whistle Ring- 20 Pieces,Free Returns ✓ Free Shipping✓. Unbeatablesale Hy-Ko Products KB352-BKT Matching Plastic Wrist & Whistle Ring- 20 Pieces- Keyrings & Keychains at SHEIN.,44.49,44.49,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,219,219,,Apparel Accessories,Keyrings & Keychains,Unbeatablesale,TRUE,TRUE,1,Multicolor
Unbeatablesale Jacks 20119-5-1-4 German Silver Low Port Weymouth Bit - 5.25 In.,Free Returns ✓ Free Shipping✓. Unbeatablesale Jacks 20119-5-1-4 German Silver Low Port Weymouth Bit - 5.25 In.- Horse Grooming & Bathing Supplies at SHEIN.,47.78,47.78,USD,TRUE,Silver,one-size,US,us.shein.com,3,220,220,,Pet Supplies,Horse Grooming & Bathing Supplies,Unbeatablesale,TRUE,TRUE,1,Silver
"New Arrival Small Handbags For Women 2022 Trendy Korean Style Fashion Crossbody Bags, Elegant Shoulder & Top Handle Bags Large Capacity Solid Color Mini Tote","Free Returns ✓ Free Shipping✓. New Arrival Small Handbags For Women 2022 Trendy Korean Style Fashion Crossbody Bags, Elegant Shoulder & Top Handle Bags Large Capacity Solid Color Mini Tote- Women Top Handle Bags at SHEIN.",9.6,7.1,USD,TRUE,Gold,one-size,US,us.shein.com,9,221,221,,Bags & Luggage,Women Top Handle Bags,SHEIN,TRUE,TRUE,0.7395833333333333,Gold
"In-Ear Earbuds Earphones Compatible With Iphone/Ipad Lightning Connector Wired Headphones With Remote To Control Music, Phone Calls, And Volume","Free Returns ✓ Free Shipping✓. In-Ear Earbuds Earphones Compatible With Iphone/Ipad Lightning Connector Wired Headphones With Remote To Control Music, Phone Calls, And Volume- Wired Earphone at SHEIN.",5.6,5.6,USD,TRUE,White,Lightning,US,us.shein.com,6,222,222,,Cell Phones & Accessories,Wired Earphone,SHEIN,TRUE,TRUE,1,White
"1pc Turquoise Bead & Seashell Necklace, Handmade Bohemian Style Jewelry For Women","Free Returns ✓ Free Shipping✓. 1pc Turquoise Bead & Seashell Necklace, Handmade Bohemian Style Jewelry For Women- Women Beaded Necklaces at SHEIN.",1.5,1.28,USD,TRUE,Multicolor,one-size,US,us.shein.com,13,223,223,,Jewelry & Watches,Women Beaded Necklaces,SHEIN,TRUE,FALSE,0.8533333333333334,Multicolor
"1 Set Spooky Skull Decanter, Suitable For Whiskey, Wine, Brandy, Gothic Skeleton Beverage Dispenser, Halloween, Party, Decorative Drink Cup","Free Returns ✓ Free Shipping✓. 1 Set Spooky Skull Decanter, Suitable For Whiskey, Wine, Brandy, Gothic Skeleton Beverage Dispenser, Halloween, Party, Decorative Drink Cup- Bar Measures at SHEIN.",38,32.3,USD,TRUE,Clear,750ml+80ml*2,US,us.shein.com,6,224,224,,Home & Living,Bar Measures,SHEIN,TRUE,TRUE,0.8499999999999999,White
1PC Palmtop Maze Balance Ball,Free Returns ✓ Free Shipping✓. 1PC Palmtop Maze Balance Ball- Other Games & Accessories at SHEIN.,1.4,1.4,USD,TRUE,Multicolor Random,one-size,US,us.shein.com,8,225,225,,Toys & Games,Other Games & Accessories,SHEIN,TRUE,TRUE,1,Multicolor
"Unbeatablesale Sunpentown SCW-80M 103W Commercial Rice Warmer NSF Certified, Stianless Steel - 80 Cups","Free Returns ✓ Free Shipping✓. Unbeatablesale Sunpentown SCW-80M 103W Commercial Rice Warmer NSF Certified, Stianless Steel - 80 Cups- Pressure Cookers at SHEIN.",175.21,175.21,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,226,226,,Home & Living,Pressure Cookers,Unbeatablesale,TRUE,TRUE,1,Multicolor
"30pcs/Pack  Copper Muslim Hijab Pins, Scarf Clips For Daily Use","Free Returns ✓ Free Shipping✓. 30pcs/Pack  Copper Muslim Hijab Pins, Scarf Clips For Daily Use- Women Scarves Accessories at SHEIN.",2.4,2.3,USD,TRUE,White,one-size,US,us.shein.com,6,227,227,,Apparel Accessories,Women Scarves Accessories,SHEIN,TRUE,TRUE,0.9583333333333333,White
